symbol,ensembl,chromosome,initPos,finalPos,idGene
CCDC3,ENSG00000151468,10,12896625,13099652,
LMAN1,ENSG00000074695,18,59327823,59359265,
ABCB7,ENSG00000131269,X,75051048,75156732,
SMARCAL1,ENSG00000138375,2,216412414,216483053,
KCNQ3,ENSG00000184156,8,132120859,132481095,
SNCA,ENSG00000145335,4,89700345,89838315,
CYP2D6,ENSG00000275211,CHR_HSCHR22_3_CTG1,42126495,42130902,
DOLK,ENSG00000175283,9,128945530,128947603,
PAX4,ENSG00000106331,7,127610292,127618142,
ATP2C1,ENSG00000017260,3,130850595,131016712,
SELENON,ENSG00000162430,1,25800176,25818221,
TRAF3IP2,ENSG00000056972,6,111555381,111606906,
C4A,ENSG00000227746,CHR_HSCHR6_MHC_MCF_CTG1,32091205,32111862,
TSEN34,ENSG00000275165,CHR_HSCHR19LRC_LRC_S_CTG3_1,54190866,54195141,
RCN1,ENSG00000049449,11,32090904,32105755,
EYA4,ENSG00000112319,6,133240598,133532128,
DIAPH2,ENSG00000147202,X,96684663,97604997,
KRT14,ENSG00000186847,17,41582279,41586895,
LMNB2,ENSG00000176619,19,2427638,2456959,
MBL2,ENSG00000165471,10,52765380,52771700,
GPD1L,ENSG00000152642,3,32105689,32168713,
FOXC2,ENSG00000176692,16,86566829,86569728,
WDPCP,ENSG00000143951,2,63119559,63827843,
CDA,ENSG00000158825,1,20589086,20618903,
SPTLC2,ENSG00000100596,14,77505997,77616773,
ABCB11,ENSG00000276582,CHR_HSCHR2_1_CTG7_2,168939927,168953422,
SYNE4,ENSG00000181392,19,36003307,36008813,
AP4S1,ENSG00000100478,14,31025106,31130996,
HAVCR2,ENSG00000135077,5,157085832,157142869,
CTNNA1,ENSG00000044115,5,138610967,138935034,
TBX3,ENSG00000135111,12,114670255,114684175,
PDE3A,ENSG00000172572,12,20369245,20684381,
CEP290,ENSG00000198707,12,88049014,88142088,
TRPM1,ENSG00000134160,15,31001061,31161273,
DHTKD1,ENSG00000181192,10,12068954,12123221,
MDC1,ENSG00000137337,6,30699807,30717447,
BCAT1,ENSG00000060982,12,24810024,24949101,
AQP7,ENSG00000165269,9,33383179,33402682,
MTAP,ENSG00000099810,9,21802636,21937651,
MBD5,ENSG00000204406,2,148021011,148516971,
ZP2,ENSG00000103310,16,21197450,21214510,
PAK3,ENSG00000077264,X,110944285,111227361,
EFEMP2,ENSG00000172638,11,65866441,65873592,
RBMX,ENSG00000147274,X,136848004,136880764,
C4A,ENSG00000206340,CHR_HSCHR6_MHC_QBL_CTG1,31972402,31993060,
SERPINA3,ENSG00000196136,14,94612384,94624055,
SLC45A2,ENSG00000164175,5,33944623,33984693,
MAX,ENSG00000125952,14,65006174,65102695,
DGUOK,ENSG00000114956,2,73926826,73958961,
SH3BP2,ENSG00000087266,4,2793071,2841098,
NOBOX,ENSG00000285328,CHR_HSCHR7_3_CTG4_4,144492136,144505111,
IRF2,ENSG00000168310,4,184387729,184474550,
PIEZO2,ENSG00000154864,18,10666483,11148762,
AKT2,ENSG00000105221,19,40230317,40285536,
SCN10A,ENSG00000185313,3,38696802,38816286,
TPCN2,ENSG00000162341,11,69048932,69136316,
PADI4,ENSG00000280908,CHR_HG2095_PATCH,17310905,17366713,
GSN,ENSG00000148180,9,121207794,121332843,
NAT2,ENSG00000156006,8,18391282,18401218,
ACACA,ENSG00000278540,17,37084992,37406836,
ERMAP,ENSG00000164010,1,42817122,42844991,
NDUFB1,ENSG00000183648,14,92116122,92121917,
SNTA1,ENSG00000101400,20,33407957,33443763,
PLIN1,ENSG00000166819,15,89664367,89679427,
CAV1,ENSG00000105974,7,116525001,116561184,
TRPM4,ENSG00000130529,19,49157741,49211836,
WHRN,ENSG00000095397,9,114402080,114505473,
TMEM260,ENSG00000070269,14,56488354,56650606,
BFSP2,ENSG00000170819,3,133400056,133475222,
FBLN1,ENSG00000077942,22,45502238,45601135,
HGD,ENSG00000113924,3,120628172,120682269,
NCR1,ENSG00000277824,CHR_HSCHR19LRC_LRC_S_CTG3_1,54913845,54920784,
SNX14,ENSG00000135317,6,85505496,85594156,
PLD1,ENSG00000075651,3,171600404,171810950,
CDH2,ENSG00000170558,18,27950966,28177130,
EXPH5,ENSG00000110723,11,108505435,108593768,
AEBP1,ENSG00000106624,7,44104345,44114562,
KDM5B,ENSG00000117139,1,202724495,202808487,
CETP,ENSG00000087237,16,56961923,56983845,
GP6,ENSG00000276211,CHR_HSCHR19LRC_COX1_CTG3_1,54942736,54967295,
SOX5,ENSG00000134532,12,23529504,24562544,
NFASC,ENSG00000163531,1,204828651,205022822,
DNM2,ENSG00000079805,19,10718079,10833488,
SGSH,ENSG00000181523,17,80206716,80220923,
ENAM,ENSG00000132464,4,70628744,70646824,
EAF1,ENSG00000144597,3,15427598,15450635,
DOCK7,ENSG00000116641,1,62454298,62688386,
TRAPPC9,ENSG00000167632,8,139727725,140458579,
ANGPTL3,ENSG00000132855,1,62597520,62606313,
PSMC3,ENSG00000165916,11,47418769,47426473,
NFKBIL1,ENSG00000236346,CHR_HSCHR6_MHC_SSTO_CTG1,31537619,31549575,
KCTD17,ENSG00000100379,22,37051736,37063390,
HTR2A,ENSG00000102468,13,46831550,46897076,
CTHRC1,ENSG00000164932,8,103371538,103382989,
CLCF1,ENSG00000175505,11,67364168,67374177,
ECD,ENSG00000122882,10,73130155,73169055,
MYL2,ENSG00000111245,12,110910819,110921443,
CDK6,ENSG00000105810,7,92604921,92836594,
CEP19,ENSG00000174007,3,196706277,196712250,
MERTK,ENSG00000153208,2,111898607,112029561,
CDCA7,ENSG00000144354,2,173354820,173368997,
CCDC7,ENSG00000216937,10,32446140,32882874,
ANO1,ENSG00000131620,11,70078302,70189528,
SLC25A19,ENSG00000125454,17,75272981,75289510,
SMC3,ENSG00000108055,10,110567691,110604636,
CSF1,ENSG00000184371,1,109910242,109930992,
BMP1,ENSG00000168487,8,22165140,22212326,
TSEN34,ENSG00000278712,CHR_HSCHR19LRC_PGF2_CTG3_1,54190866,54195141,
LINGO1,ENSG00000169783,15,77613027,77820900,
TJP2,ENSG00000119139,9,69121264,69274615,
ACTC1,ENSG00000159251,15,34790230,34795549,
SEMA7A,ENSG00000288455,CHR_HG2198_PATCH,74411133,74435802,
DNMBP,ENSG00000107554,10,99875577,100009947,
POC1A,ENSG00000164087,3,52075226,52154690,
KIR3DL1,ENSG00000275288,CHR_HSCHR19KIR_ABC08_AB_HAP_T_P_CTG3_1,54816438,54830737,
MTMR14,ENSG00000163719,3,9649433,9702393,
TRIM4,ENSG00000146833,7,99876958,99919600,
RTEL1,ENSG00000258366,20,63657810,63696253,
POLR1C,ENSG00000171453,6,43509702,43562419,
TNC,ENSG00000041982,9,115019575,115118257,
STAG3,ENSG00000066923,7,100177563,100221488,
PDZD7,ENSG00000186862,10,101007679,101032295,
RSPH3,ENSG00000130363,6,158972871,159000202,
POT1,ENSG00000128513,7,124822386,124929983,
ZSWIM6,ENSG00000130449,5,61332258,61546172,
FUT1,ENSG00000174951,19,48748011,48755390,
GCLM,ENSG00000023909,1,93885199,93909456,
LAMA3,ENSG00000053747,18,23689443,23956222,
TNXB,ENSG00000229353,CHR_HSCHR6_MHC_QBL_CTG1,31998796,32043729,
DRD3,ENSG00000151577,3,114127580,114199407,
SBF1,ENSG00000100241,22,50445000,50475035,
MAD2L2,ENSG00000116670,1,11674480,11691650,
LTB,ENSG00000236925,CHR_HSCHR6_MHC_DBB_CTG1,31562695,31564662,
CCDC103,ENSG00000167131,17,44899142,44905390,
RAD54B,ENSG00000197275,8,94371960,94475115,
ZFPM2,ENSG00000169946,8,104590733,105804539,
PCNT,ENSG00000160299,21,46324141,46445769,
TAF13,ENSG00000197780,1,109062486,109076003,
IL6,ENSG00000136244,7,22725884,22732002,
RPA2,ENSG00000117748,1,27891524,27914746,
CYP3A5,ENSG00000106258,7,99648194,99679998,
SGMS2,ENSG00000164023,4,107824563,107915047,
DYRK1B,ENSG00000105204,19,39825350,39834201,
ALDH7A1,ENSG00000164904,5,126531200,126595362,
ACADSB,ENSG00000196177,10,123008979,123058290,
SLC26A2,ENSG00000155850,5,149960758,149993455,
KLLN,ENSG00000283059,CHR_HG2334_PATCH,87861956,87862489,
SLC26A8,ENSG00000112053,6,35943516,36024868,
QDPR,ENSG00000151552,4,17460261,17512206,
CD3D,ENSG00000167286,11,118338954,118342744,
EOGT,ENSG00000163378,3,68975217,69013684,
PEX19,ENSG00000162735,1,160276812,160286348,
P2RX2,ENSG00000187848,12,132618776,132622388,
FTCD,ENSG00000281775,CHR_HSCHR21_5_CTG2,46142109,46155567,
MEOX1,ENSG00000005102,17,43640389,43661922,
MECOM,ENSG00000085276,3,169083499,169663775,
LPL,ENSG00000175445,8,19901717,19967259,
FUCA1,ENSG00000179163,1,23845077,23868294,
RMRP,ENSG00000269900,9,35657751,35658018,
PTH1R,ENSG00000160801,3,46877721,46903799,
AHCY,ENSG00000101444,20,34280268,34311802,
OSM,ENSG00000099985,22,30262829,30266851,
IFNGR2,ENSG00000159128,21,33402896,33479348,
PRICKLE1,ENSG00000139174,12,42456757,42590355,
SLC5A1,ENSG00000100170,22,32043261,32113029,
CRYAA,ENSG00000160202,21,43169008,43172805,
HNF1B,ENSG00000276194,CHR_HSCHR17_7_CTG4,37690967,37749771,
SLC6A20,ENSG00000163817,3,45755449,45796536,
ADGRG2,ENSG00000173698,X,18989307,19122637,
PRPF3,ENSG00000117360,1,150321479,150353233,
HNRNPD,ENSG00000138668,4,82352498,82374503,
SFTPA2,ENSG00000185303,10,79555852,79560407,
SCN5A,ENSG00000183873,3,38548057,38649687,
PRSS12,ENSG00000164099,4,118280038,118353003,
LRPAP1,ENSG00000163956,4,3503612,3532446,
NUDT1,ENSG00000106268,7,2242222,2251146,
GP6,ENSG00000278316,CHR_HSCHR19LRC_PGF1_CTG3_1,54942120,54966679,
TEC,ENSG00000135605,4,48135783,48269838,
SYNE2,ENSG00000054654,14,63761899,64226433,
BFSP1,ENSG00000125864,20,17493905,17569220,
ACP5,ENSG00000102575,19,11574660,11579008,
DEK,ENSG00000124795,6,18223860,18264548,
OPA3,ENSG00000125741,19,45527427,45602212,
HADH,ENSG00000138796,4,107989714,108035175,
FBXO11,ENSG00000138081,2,47789316,47905793,
COL1A1,ENSG00000108821,17,50183289,50201632,
NAT8L,ENSG00000185818,4,2059327,2069089,
LDHD,ENSG00000166816,16,75111860,75116771,
RAD21,ENSG00000164754,8,116845934,116874776,
CSF2RB,ENSG00000100368,22,36913628,36940439,
CHL1,ENSG00000134121,3,196763,409417,
LPP,ENSG00000145012,3,188153284,188890671,
DAOA,ENSG00000182346,13,105465867,105491034,
SLC25A32,ENSG00000164933,8,103398635,103415189,
ERF,ENSG00000105722,19,42247569,42255128,
MAK,ENSG00000111837,6,10762723,10838555,
NDUFB3,ENSG00000119013,2,201071433,201085750,
MBOAT7,ENSG00000274194,CHR_HSCHR19LRC_PGF2_CTG3_1,54173854,54190480,
NCR3,ENSG00000236979,CHR_HSCHR6_MHC_MANN_CTG1,31628343,31632433,
ARNT2,ENSG00000172379,15,80404350,80597933,
AIMP1,ENSG00000164022,4,106315544,106349456,
GRM1,ENSG00000152822,6,146027646,146437601,
XRCC2,ENSG00000196584,7,152644776,152676141,
GNAI2,ENSG00000114353,3,50226292,50259362,
ESR1,ENSG00000091831,6,151656691,152129619,
VARS2,ENSG00000137411,6,30914205,30926459,
CCDC65,ENSG00000139537,12,48904110,48931840,
MUC7,ENSG00000171195,4,70430492,70482997,
DBP,ENSG00000105516,19,48630030,48637379,
HYDIN,ENSG00000157423,16,70802084,71230722,
UBC,ENSG00000150991,12,124911604,124917368,
LTA,ENSG00000173503,CHR_HSCHR6_MHC_QBL_CTG1,31562278,31564550,
LPIN2,ENSG00000101577,18,2916994,3013315,
ABR,ENSG00000159842,17,1003518,1229738,
KCNQ1,ENSG00000053918,11,2444684,2849105,
ATXN8OS,ENSG00000230223,13,70107213,70149092,
MC2R,ENSG00000185231,18,13882044,13915707,
WDR72,ENSG00000166415,15,53513741,53762878,
DAB1,ENSG00000173406,1,56994778,58546734,
AGBL5,ENSG00000084693,2,27042364,27070622,
PRCD,ENSG00000214140,17,76527586,76553578,
ABCC9,ENSG00000069431,12,21797401,21942529,
WFS1,ENSG00000109501,4,6269849,6303265,
REL,ENSG00000162924,2,60881521,60931610,
ATCAY,ENSG00000167654,19,3879864,3928082,
IGKC,ENSG00000211592,2,88857161,88857683,
VCP,ENSG00000165280,9,35056064,35072627,
VIM,ENSG00000026025,10,17228241,17237593,
SYT1,ENSG00000067715,12,78863993,79452008,
BLK,ENSG00000136573,8,11486894,11564599,
KIR3DL1,ENSG00000278427,CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1,54802842,54817184,
IRF7,ENSG00000276561,CHR_HSCHR11_1_CTG8,612805,616257,
LHB,ENSG00000104826,19,49015980,49017090,
NCF2,ENSG00000116701,1,183555563,183590876,
MTHFR,ENSG00000177000,1,11785723,11806455,
SAMD9L,ENSG00000177409,7,93130056,93148385,
ACR,ENSG00000100312,22,50738196,50745339,
H6PD,ENSG00000049239,1,9234775,9271337,
KIAA0825,ENSG00000185261,5,94152966,94618597,
NPC1L1,ENSG00000015520,7,44512535,44541315,
COG1,ENSG00000166685,17,73192632,73208507,
IFIH1,ENSG00000115267,2,162267074,162318684,
PUS7,ENSG00000091127,7,105439661,105522271,
LTB,ENSG00000204487,CHR_HSCHR6_MHC_COX_CTG1,31567961,31569928,
IRF4,ENSG00000137265,6,391752,411443,
MOCS2,ENSG00000164172,5,53095679,53110063,
DHPS,ENSG00000095059,19,12675717,12681880,
KCNE1,ENSG00000180509,21,34446688,34512210,
ASCC1,ENSG00000138303,10,72096032,72217134,
MFSD2A,ENSG00000168389,1,39955112,39969968,
ACAN,ENSG00000157766,15,88803436,88875354,
DNAI1,ENSG00000122735,9,34457414,34520988,
SAT1,ENSG00000130066,X,23783173,23786226,
MYO5A,ENSG00000197535,15,52307283,52529050,
KCNMB1,ENSG00000145936,5,170374671,170389634,
SUN2,ENSG00000100242,22,38734725,38794143,
TACO1,ENSG00000136463,17,63600882,63608365,
PIK3R5,ENSG00000141506,17,8878911,8965712,
HTR1A,ENSG00000178394,5,63960356,63962507,
TRIM37,ENSG00000108395,17,58982638,59106921,
BICD2,ENSG00000185963,9,92711363,92764833,
DYNC2H1,ENSG00000187240,11,103109410,103479863,
PDE11A,ENSG00000284741,2,177628069,178108339,
CYP4F22,ENSG00000171954,19,15508525,15552317,
CTDP1,ENSG00000060069,18,79679801,79756623,
RBP4,ENSG00000138207,10,93591687,93601744,
MMP2,ENSG00000087245,16,55389700,55506691,
NPM1,ENSG00000181163,5,171387116,171411137,
CDH15,ENSG00000129910,16,89171748,89195492,
ELP4,ENSG00000109911,11,31509755,31790324,
RCC2,ENSG00000179051,1,17406760,17439677,
ERBB4,ENSG00000178568,2,211375717,212538841,
TLE6,ENSG00000104953,19,2977538,2995179,
NDUFB9,ENSG00000147684,8,124539101,124580648,
TBL1XR1,ENSG00000177565,3,177019340,177228000,
GPR179,ENSG00000276469,CHR_HSCHR17_7_CTG4,38126026,38144226,
SDHA,ENSG00000073578,5,218241,257082,
GRHPR,ENSG00000137106,9,37422666,37436990,
NPC1,ENSG00000141458,18,23506184,23586506,
NCR3,ENSG00000204475,6,31588895,31593006,
HLA-DQB1,ENSG00000179344,6,32659467,32668383,
LGI1,ENSG00000108231,10,93757840,93806272,
ORC2,ENSG00000115942,2,200908977,200963680,
AMN,ENSG00000166126,14,102922656,102933596,
ABHD12,ENSG00000100997,20,25294742,25390835,
GFPT1,ENSG00000198380,2,69319769,69387254,
NODAL,ENSG00000156574,10,70431936,70447951,
TAF1,ENSG00000147133,X,71366239,71532374,
IL2RG,ENSG00000147168,X,71107404,71112108,
F13B,ENSG00000143278,1,197038741,197067267,
ARHGEF2,ENSG00000116584,1,155946851,156007070,
PRRT2,ENSG00000167371,16,29811382,29815892,
ADAMTS18,ENSG00000140873,16,77247813,77435034,
AMACR,ENSG00000242110,5,33986165,34008104,
NDE1,ENSG00000275911,CHR_HSCHR16_1_CTG1,15728421,15811507,
MED13,ENSG00000108510,17,61942605,62065278,
FA2H,ENSG00000103089,16,74712955,74774831,
UQCRQ,ENSG00000164405,5,132866630,132868847,
AGT,ENSG00000135744,1,230702523,230714122,
LTB,ENSG00000238114,CHR_HSCHR6_MHC_SSTO_CTG1,31571300,31573267,
FOXRED1,ENSG00000110074,11,126269055,126278131,
GNAL,ENSG00000141404,18,11689264,11885685,
ABCC1,ENSG00000103222,16,15949577,16143074,
PIGV,ENSG00000060642,1,26787472,26798398,
BRF1,ENSG00000185024,14,105209286,105315589,
ACAT2,ENSG00000120437,6,159762045,159779112,
TINF2,ENSG00000284915,CHR_HG1_PATCH,24239642,24242673,
CSF2,ENSG00000164400,5,132073789,132076170,
HOXD1,ENSG00000128645,2,176188668,176190907,
P3H1,ENSG00000117385,1,42746335,42767084,
LMO1,ENSG00000166407,11,8224309,8268716,
FOXI1,ENSG00000168269,5,170105897,170109734,
PDE4D,ENSG00000113448,5,58969038,60522120,
ACVR2B,ENSG00000114739,3,38453890,38493142,
IFNG,ENSG00000111537,12,68154768,68159740,
HPS6,ENSG00000166189,10,102065349,102068036,
PGAP1,ENSG00000197121,2,196833004,196927796,
TULP1,ENSG00000112041,6,35497874,35512896,
TPO,ENSG00000277603,CHR_HSCHR2_4_CTG1,1372594,1540021,
PRPF31,ENSG00000275885,CHR_HSCHR19_4_CTG3_1,54115536,54131896,
NFKBIL1,ENSG00000204498,6,31546870,31558829,
TCF20,ENSG00000276461,CHR_HSCHR22_3_CTG1,42160013,42215442,
VARS2,ENSG00000206476,CHR_HSCHR6_MHC_QBL_CTG1,30903778,30916043,
GMPPB,ENSG00000173540,3,49716844,49723951,
ALK,ENSG00000171094,2,29192774,29921586,
APOE,ENSG00000130203,19,44905791,44909393,
MAPK8IP3,ENSG00000138834,16,1706183,1770317,
PPM1D,ENSG00000170836,17,60600183,60666280,
PRPF31,ENSG00000105618,19,54115410,54131719,
SERPINF1,ENSG00000132386,17,1762029,1777565,
DSC3,ENSG00000134762,18,30989365,31042815,
AGXT2,ENSG00000113492,5,34998101,35048135,
SLC25A4,ENSG00000151729,4,185143266,185150382,
KIF4A,ENSG00000090889,X,70290104,70420886,
COL12A1,ENSG00000111799,6,75084326,75206053,
IRF7,ENSG00000185507,11,612553,615983,
OTOGL,ENSG00000165899,12,80099537,80380879,
TWNK,ENSG00000107815,10,100987367,100994403,
TP53RK,ENSG00000172315,20,46684365,46689444,
LIPT2,ENSG00000175536,11,74490519,74493724,
PNPO,ENSG00000108439,17,47941506,47949308,
ABCA1,ENSG00000165029,9,104781006,104928155,
BRDT,ENSG00000137948,1,91949371,92014426,
MOG,ENSG00000204655,6,29657002,29672372,
OGDH,ENSG00000105953,7,44606572,44709066,
CAT,ENSG00000121691,11,34438934,34472060,
IGHM,ENSG00000282657,CHR_HSCHR14_3_CTG1,105854991,105856989,
OPA1,ENSG00000198836,3,193593144,193697811,
TYRP1,ENSG00000107165,9,12685439,12710285,
GRIA4,ENSG00000152578,11,105609994,105982092,
MICOS13,ENSG00000174917,19,5678421,5680896,
LMOD3,ENSG00000163380,3,69106872,69123032,
CASK,ENSG00000147044,X,41514934,41923645,
H19,ENSG00000288237,CHR_HG28_PATCH,1997195,2003489,
RPS14,ENSG00000164587,5,150442635,150449739,
SNX1,ENSG00000028528,15,64094123,64146090,
RAMP1,ENSG00000132329,2,237858893,237912106,
FGFR1,ENSG00000077782,8,38400215,38468834,
OGT,ENSG00000147162,X,71533104,71575892,
ART4,ENSG00000111339,12,14825569,14843526,
PALLD,ENSG00000129116,4,168497052,168928457,
TNNT3,ENSG00000288250,CHR_HG28_PATCH,1898024,1917031,
PRKCA,ENSG00000154229,17,66302613,66810743,
LIFR,ENSG00000113594,5,38474668,38608354,
APOC3,ENSG00000110245,11,116829706,116833072,
TNFRSF10B,ENSG00000120889,8,23020133,23069031,
SNX10,ENSG00000086300,7,26291895,26374329,
NGF,ENSG00000134259,1,115285917,115338249,
OAT,ENSG00000065154,10,124397303,124418976,
PIBF1,ENSG00000083535,13,72782133,73016461,
HS6ST1,ENSG00000136720,2,128236716,128318868,
GNAT1,ENSG00000114349,3,50191610,50197696,
PGM3,ENSG00000013375,6,83161150,83193936,
RPS6,ENSG00000137154,9,19375715,19380236,
NBAS,ENSG00000151779,2,15166914,15561334,
DDHD2,ENSG00000085788,8,38225218,38275558,
CCND1,ENSG00000110092,11,69641156,69654474,
PHACTR1,ENSG00000112137,6,12716805,13290484,
LRTOMT,ENSG00000184154,11,72080331,72110782,
TPRN,ENSG00000176058,9,137191617,137204193,
TLR2,ENSG00000137462,4,153684070,153705702,
PRPS1,ENSG00000147224,X,107628424,107651026,
MANBA,ENSG00000109323,4,102630770,102760994,
SLC35A2,ENSG00000102100,X,48903180,48911958,
APOA2,ENSG00000158874,1,161222292,161223631,
TIMMDC1,ENSG00000113845,3,119498547,119525090,
C1GALT1C1,ENSG00000288368,CHR_HG439_PATCH,120625674,120630054,
SPRY1,ENSG00000164056,4,123396795,123403760,
NFIB,ENSG00000147862,9,14081843,14398983,
NQO1,ENSG00000181019,16,69706996,69726668,
LAMC2,ENSG00000058085,1,183186238,183245127,
OR2J3,ENSG00000232178,CHR_HSCHR6_MHC_COX_CTG1,29108558,29109493,
NCR1,ENSG00000273535,CHR_HSCHR19LRC_PGF1_CTG3_1,54836140,54846123,
MYO9B,ENSG00000099331,19,17075781,17214537,
MCM9,ENSG00000111877,6,118813442,118935162,
CCL11,ENSG00000172156,17,34285742,34288334,
SMN1,ENSG00000275349,CHR_HSCHR5_1_CTG1_1,70268827,70296783,
ADIPOQ,ENSG00000181092,3,186842704,186858463,
CDKN2A,ENSG00000147889,9,21967753,21995301,
HES7,ENSG00000179111,17,8120592,8124106,
LCK,ENSG00000182866,1,32251239,32286165,
PI4KA,ENSG00000241973,22,20707691,20859417,
IL6R,ENSG00000160712,1,154405193,154469450,
MNAT1,ENSG00000020426,14,60734742,60969965,
MED13L,ENSG00000123066,12,115953872,116277719,
NCR1,ENSG00000278362,CHR_HSCHR19LRC_COX2_CTG3_1,54576966,54586961,
CHST14,ENSG00000169105,15,40470998,40474571,
DUOX2,ENSG00000140279,15,45092650,45114344,
FTL,ENSG00000087086,19,48965309,48966879,
KCTD7,ENSG00000243335,7,66628767,66649067,
SLC25A38,ENSG00000144659,3,39383370,39397351,
GCM2,ENSG00000124827,6,10873223,10882041,
PCLO,ENSG00000186472,7,82754012,83162930,
RGS5,ENSG00000143248,1,163111121,163321791,
NPY,ENSG00000122585,7,24284188,24291862,
TAP2,ENSG00000228582,CHR_HSCHR6_MHC_COX_CTG1,32744153,32761098,
TEX11,ENSG00000120498,X,70528940,70908731,
PGD,ENSG00000142657,1,10398592,10420511,
LAMA4,ENSG00000112769,6,112107931,112254939,
HLA-DQB1,ENSG00000231286,CHR_HSCHR6_MHC_MCF_CTG1,32690241,32699289,
OPLAH,ENSG00000178814,8,144051266,144063965,
MSH5,ENSG00000235222,CHR_HSCHR6_MHC_COX_CTG1,31727390,31750052,
CKAP2,ENSG00000136108,13,52455429,52476628,
MMP13,ENSG00000137745,11,102942995,102955732,
NSMCE2,ENSG00000156831,8,125091679,125367120,
CFAP43,ENSG00000197748,10,104129888,104232364,
ANOS1,ENSG00000011201,X,8528874,8732137,
ZNF7,ENSG00000147789,8,144827464,144847509,
P4HB,ENSG00000185624,17,81843161,81860624,
MAML2,ENSG00000184384,11,95976598,96343195,
MAGED2,ENSG00000102316,X,54807599,54816015,
MYO7A,ENSG00000137474,11,77128246,77215241,
SOD2,ENSG00000112096,6,159669069,159745186,
DPM2,ENSG00000136908,9,127935099,127938484,
KCNV2,ENSG00000168263,9,2717510,2730037,
FBL,ENSG00000280548,CHR_HG2021_PATCH,39834458,39846379,
CDK5,ENSG00000164885,7,151053815,151057897,
KLHL10,ENSG00000161594,17,41835685,41848384,
GHRHR,ENSG00000106128,7,30938669,30993254,
MEF2C,ENSG00000081189,5,88717117,88904257,
F9,ENSG00000101981,X,139530739,139563459,
ASXL1,ENSG00000171456,20,32358330,32439319,
GJA1,ENSG00000152661,6,121435595,121449727,
COX10,ENSG00000006695,17,14069490,14231736,
WNT3,ENSG00000277641,CHR_HSCHR17_2_CTG5,46591415,46662074,
CPLX1,ENSG00000168993,4,784957,826129,
GRK1,ENSG00000185974,13,113667219,113737736,
SMCHD1,ENSG00000101596,18,2655738,2805017,
TAF4,ENSG00000130699,20,61953469,62065810,
SYN1,ENSG00000008056,X,47571901,47619857,
NDUFAF3,ENSG00000178057,3,49020459,49023495,
CD164,ENSG00000135535,6,109366514,109382467,
LMAN2L,ENSG00000114988,2,96705929,96740064,
CRP,ENSG00000132693,1,159712289,159714589,
CACNA1F,ENSG00000102001,X,49205063,49233371,
SH3TC2,ENSG00000169247,5,148923639,149063163,
CD36,ENSG00000135218,7,80369575,80679277,
