HPO,name,idSymptom
0011288,EEG with parietal sharp slow waves,
0011289,EEG with temporal sharp slow waves,
0011290,EEG with frontal sharp slow waves,
0011291,EEG with central sharp slow waves,
0011292,EEG with occipital sharp waves,
0011293,EEG with central sharp waves,
0011294,EEG with frontal sharp waves,
0011295,EEG with parietal sharp waves,
0011296,EEG with temporal sharp waves,
0011297,Abnormal digit morphology,
0011298,Prominent digit pad,
0011299,Partial absence of finger,
0011300,Broad fingertip,
0011301,Absent foot,
0011302,Long palm,
0011303,Convex contour of sole,
0011304,Broad thumb,
0011305,Partial absence of toe,
0011307,Splayed toes,
0011308,Slender toe,
0011309,Tapered toe,
0011310,Bridged palmar crease,
0011311,Sydney crease,
0011312,Fused nails,
0011313,Narrow nail,
0011314,Abnormality of long bone morphology,
0011315,Unicoronal synostosis,
0011316,Left unicoronal synostosis,
0011317,Right unicoronal synostosis,
0011318,Bicoronal synostosis,
0011319,Bilambdoid synostosis,
0011320,Unilambdoid synostosis,
0011321,Left unilambdoid synostosis,
0011322,Right unilambdoid synostosis,
0011323,Cleft of chin,
0011324,Multiple suture craniosynostosis,
0011325,Pansynostosis,
0011326,Anterior plagiocephaly,
0011327,Posterior plagiocephaly,
0011328,Abnormality of fontanelles,
0011329,Abnormality of cranial sutures,
0011330,Metopic synostosis,
0011331,Hemifacial atrophy,
0011332,Hemifacial hypoplasia,
0011333,Asymmetric crying face,
0011334,Facial shape deformation,
0011335,Frontal hirsutism,
0011336,Bitemporal forceps marks,
0011337,Abnormality of mouth size,
0011338,Abnormality of mouth shape,
0011339,Abnormality of upper lip vermillion,
0011340,Incomplete cleft of the upper lip,
0011341,Long upper lip,
0011342,Mild global developmental delay,
0011343,Moderate global developmental delay,
0011344,Severe global developmental delay,
0011345,Moderate expressive language delay,
0011346,Mild expressive language delay,
0011347,Abnormality of ocular abduction,
0011348,Abnormality of the sixth cranial nerve,
0011349,Abducens palsy,
0011350,Mild receptive language delay,
0011351,Moderate receptive language delay,
0011352,Severe receptive language delay,
0011353,Arterial intimal fibrosis,
0011354,Generalized abnormality of skin,
0011355,Localized skin lesion,
0011356,Regional abnormality of skin,
0011357,Abnormality of hair density,
0011358,Generalized hypopigmentation of hair,
0011359,Dry hair,
0011360,Acquired abnormal hair pattern,
0011361,Congenital abnormal hair pattern,
0011362,Abnormal hair quantity,
0011363,Abnormality of hair growth rate,
0011364,White hair,
0011365,Patchy hypopigmentation of hair,
0011367,Yellow nails,
0011368,Epidermal thickening,
0011369,Mongolian blue spot,
0011370,Recurrent cutaneous fungal infections,
0011371,Recurrent viral skin infections,
0011372,Aplasia of the inner ear,
0011373,Incomplete partition of the cochlea,
0011374,Incomplete partition of the cochlea type I,
0011375,Cochlear aplasia,
0011376,Morphological abnormality of the vestibule of the inner ear,
0011377,Aplasia of the vestibule,
0011378,Hypoplasia of the vestibule of the inner ear,
0011379,Dilated vestibule of the inner ear,
0011380,Morphological abnormality of the semicircular canal,
0011381,Aplasia of the semicircular canal,
0011382,Hypoplasia of the semicircular canal,
0011383,Enlarged semicircular canal,
0011384,Abnormality of the internal auditory canal,
0011385,Absent internal auditory canal,
0011386,Narrow internal auditory canal,
0011387,Enlarged vestibular aqueduct,
0011388,Enlarged cochlear aqueduct,
0011389,Functional abnormality of the inner ear,
0011390,Morphological abnormality of the inner ear,
0011391,Morphological abnormality of the nerves of the inner ear,
0011392,Abnormality of the vestibular nerve,
0011393,Aplasia of the vestibular nerve.,
0011394,Hypoplasia of the vestibular nerve,
0011395,Aplasia/Hypoplasia of the cochlea,
0011396,Abnormality of the cochlear nerve,
0011397,Abnormality of the dorsal column of the spinal cord,
0011398,Central hypotonia,
0011399,Tibialis atrophy,
0011400,Abnormal CNS myelination,
0011401,Delayed peripheral myelination,
0011402,Demyelinating sensory neuropathy,
0011403,Abnormal umbilical cord blood vessels,
0011404,Lethal short-trunk short stature,
0011405,Childhood onset short-limb short stature,
0011406,Infancy onset short-trunk short stature,
0011407,Proportionate tall stature,
0011408,Moderate intrauterine growth retardation,
0011409,Abnormality of placental membranes,
0011410,Caesarian section,
0011411,Forceps delivery,
0011412,Ventouse delivery,
0011413,Shoulder dystocia,
0011414,Hydropic placenta,
0011415,Calcified placenta,
0011416,Placental infarction,
0011417,Long umbilical cord,
0011418,Abnormal insertion of umbilical cord,
0011419,Placental abruption,
0011420,Age of death,
0011421,Death in adolescence,
0011422,Abnormal blood chloride concentration,
0011423,Hyperchloremia,
0011424,Increased serum zinc,
0011425,Fetal ultrasound soft marker,
0011426,Fetal choroid plexus cysts,
0011427,Enlarged fetal cisterna magna,
0011428,Short fetal femur length,
0011429,Short fetal humerus length,
0011430,Hypoplasia of fetal nasal bone,
0011431,Fetal fifth finger clinodactyly,
0011432,High maternal serum alpha-fetoprotein,
0011433,High maternal serum chorionic gonadotropin,
0011434,Low maternal serum chorionic gonadotropin,
0011435,Low maternal serum PAPP-A,
0011436,Abnormal maternal serum screening,
0011437,Maternal autoimmune disease,
0011438,Maternal teratogenic exposure,
0011439,Anesthetic-induced rhabdomylosis,
0011440,Alcohol-induced rhabdomyolysis,
0011441,Abnormality of the medulla oblongata,
0011442,Abnormality of central motor function,
0011443,Abnormality of coordination,
0011444,Decorticate rigidity,
0011445,Athetoid cerebral palsy,
0011446,Abnormality of higher mental function,
0011447,Hyposegmentation of neutrophil nuclei,
0011448,Ankle clonus,
0011449,Knee clonus,
0011450,Unusual CNS infection,
0011451,Congenital microcephaly,
0011452,Functional abnormality of the middle ear,
0011453,Abnormality of the incus,
0011454,Abnormality of the malleus,
0011455,Absent malleus,
0011456,Absent stapes,
0011457,Loss of eyelashes,
0011458,Abdominal symptom,
0011459,Esophageal carcinoma,
0011460,Embryonal onset,
0011461,Fetal onset,
0011462,Young adult onset,
0011463,Childhood onset,
0011464,Aganglionosis of the small intestine,
0011465,Duodenal aganglionosis,
0011466,Aplasia/Hypoplasia of the gallbladder,
0011467,Absent gallbladder,
0011468,Facial tics,
0011469,Nasal regurgitation,
0011470,Nasogastric tube feeding in infancy,
0011471,Gastrostomy tube feeding in infancy,
0011472,Abnormality of small intestinal villus morphology,
0011473,Villous atrophy,
0011474,Childhood onset sensorineural hearing impairment,
0011475,Persistent stapedial artery,
0011476,Profound sensorineural hearing impairment,
0011477,Upbeat nystagmus,
0011478,True anophthalmia,
0011479,Abnormal lacrimal punctum morphology,
0011480,Unilateral microphthalmos,
0011481,Abnormal lacrimal duct morphology,
0011482,Abnormal lacrimal gland morphology,
0011483,Anterior synechiae of the anterior chamber,
0011484,Posterior synechiae of the anterior chamber,
0011485,Corneolenticular adhesion,
0011486,Abnormality of corneal thickness,
0011487,Increased corneal thickness,
0011488,Abnormal corneal endothelium morphology,
0011489,Abnormal migration of corneal endothelium,
0011490,Abnormal Descemet membrane morphology,
0011491,Reduced number of corneal endothelial cells,
0011492,Abnormality of corneal stroma,
0011493,Central opacification of the cornea,
0011494,Generalized opacification of the cornea,
0011495,Abnormal corneal epithelium morphology,
0011496,Corneal neovascularization,
0011497,Iris neovascularization,
0011498,obsolete Partial aniridia,
0011499,Mydriasis,
0011500,Polycoria,
0011501,Anterior lenticonus,
0011502,Posterior lenticonus,
0011503,Aplasia of the fovea,
0011504,Bull's eye maculopathy,
0011505,Cystoid macular edema,
0011506,Choroidal neovascularization,
0011507,Macular flecks,
0011508,Macular hole,
0011509,Macular hyperpigmentation,
0011510,Drusen,
0011511,Macular schisis,
0011512,Hyperpigmentation of the fundus,
0011513,Retinal cavernous angioma,
0011514,Abnormality of binocular vision,
0011515,Abnormal stereopsis,
0011516,Achromatopsia,
0011517,Cone monochromacy,
0011518,Dichromacy,
0011519,Anomalous trichromacy,
0011520,Deuteranomaly,
0011521,Deuteranopia,
0011522,Protanopia,
0011523,Iris cyst,
0011524,Iris melanoma,
0011525,Iris nevus,
0011526,Abnormality of lens shape,
0011527,Lentiglobus,
0011528,Solitary congenital hypertrophy of retinal pigment epithelium,
0011529,Multiple bilateral congenital hypertrophy of retinal pigment epithelium,
0011530,Retinal hole,
0011531,Vitritis,
0011532,Subretinal exudate,
0011533,Snowflake vitreoretinal degeneration,
0011534,Abnormal spatial orientation of the cardiac segments,
0011535,Abnormal atrial arrangement,
0011536,Right atrial isomerism,
0011537,Left atrial isomerism,
0011538,Atrial situs inversus,
0011539,Atrial situs ambiguous,
0011540,Congenitally corrected transposition of the great arteries,
0011541,Criss-cross atrioventricular valves,
0011542,Criss-cross atrioventricular valves with superior-inferior ventricles,
0011543,Superior-inferior ventricles without criss-cross atrioventricular valves,
0011544,L-looping of the right ventricle,
0011545,Abnormal connection of the cardiac segments,
0011546,Abnormal atrioventricular connection,
0011547,Absent left sided atrioventricular connection,
0011548,Absent right sided atrioventricular connection,
0011549,Univentricular heart with absent left sided atrioventricular connection,
0011550,Biventricular heart with straddling right sided atrioventricular valve and absent left sided atrioventricular connection,
0011551,Right sided atrium to left ventricle and absent left sided atrioventricular connection,
0011552,Ambiguous atrioventricular connection,
0011553,Discordant atrioventricular connection,
0011554,Double inlet atrioventricular connection,
0011555,Double inlet left ventricle,
0011556,Double inlet right ventricle,
0011557,Double inlet to single ventricle of indeterminate morphology,
0011558,Double inlet to single ventricle with common atrioventricular orifice,
0011559,Double inlet to single ventricle with two atrioventricular valves,
0011560,Mitral atresia,
0011561,Overriding atrioventricular valve,
0011562,Straddling atrioventricular valve,
0011563,Abnormal ventriculoarterial connection,
0011564,Mitral valve arcade,
0011565,Common atrium,
0011566,Cor triatriatum dexter,
0011567,Sinus venosus atrial septal defect,
0011568,Double orifice mitral valve,
0011569,Cleft anterior mitral valve leaflet,
0011570,Congenital mitral stenosis,
0011571,Parachute mitral valve,
0011572,Supramitral ring,
0011573,Hypoplastic tricuspid valve,
0011574,Imperforate atrioventricular valve,
0011575,Imperforate tricuspid valve,
0011576,Intermediate atrioventricular canal defect,
0011577,Partial atrioventricular canal defect,
0011578,Transitional atrioventricular canal defect,
0011579,Unbalanced atrioventricular canal defect,
0011580,Short chordae tendineae of the mitral valve,
0011581,Double outlet left ventricle,
0011582,Abdominal ectopia cordis,
0011583,Cervical ectopia cordis,
0011584,Thoracocervical ectopia cordis,
0011585,Thoracic ectopia cordis,
0011586,Thoracoabdominal ectopia cordis,
0011587,Abnormal branching pattern of the aortic arch,
0011588,Cervical aortic arch,
0011589,Common origin of the right brachiocephalic artery and left common carotid artery,
0011590,Double aortic arch,
0011591,Left aortic arch with cervical origin of the right subclavian artery,
0011592,Left aortic arch with isolated subclavian artery,
0011593,Left aortic arch with retroesophageal diverticulum of Kommerell,
0011594,Right aortic arch with retroesophageal diverticulum of Kommerell,
0011595,Left aortic arch with retroesophageal right subclavian artery,
0011596,Left aortic arch with right descending aorta and right ductus arteriosus,
0011597,Right aortic arch with left descending aorta and left ductus arteriosus,
0011598,Right aortic arch with retroesophageal left subclavian artery,
0011599,Mesocardia,
0011600,Abnormal direction of ventricular apex,
0011601,Rightward direction of ventricular apex,
0011602,Midline direction of ventricular apex,
0011603,Congenital malformation of the great arteries,
0011604,Aortopulmonary window,
0011605,Congenitally corrected transposition of the great arteries with ventricular septal defect,
0011606,obsolete Transposition of the great arteries with intact ventricular septum,
0011607,obsolete Transposition of the great arteries with ventricular septal defect,
0011608,Type II truncus arteriosus,
0011609,Type III truncus arteriosus,
0011610,Type IV truncus arteriosus,
0011611,Interrupted aortic arch,
0011612,Interrupted aortic arch type A,
0011613,Interrupted aortic arch type B,
0011614,Interrupted aortic arch type C,
0011615,Abnormal pulmonary situs morphology,
0011616,Pulmonary situs inversus,
0011617,Pulmonary situs ambiguus,
0011618,Pulmonary situs ambiguus with bilateral morphologic right lungs,
0011619,Pulmonary situs ambiguus with bilateral morphologic left lungs,
0011620,Abnormality of abdominal situs,
0011621,Gerbode ventricular septal defect,
0011622,Inlet ventricular septal defect,
0011623,Muscular ventricular septal defect,
0011624,Apical muscular ventricular septal defect,
0011625,Multiple muscular ventricular septal defects,
0011626,Scimitar anomaly,
0011627,Aorto-ventricular tunnel,
0011628,Congenital defect of the pericardium,
0011629,Total absence of the pericardium,
0011630,Complete diaphragmatic absence of pericardium,
0011631,Complete right sided absence of pericardium,
0011632,Partial right sided absence of pericardium,
0011633,Complete left sided absence of pericardium,
0011634,Partial left sided absence of pericardium,
0011635,Partial diaphragmatic absence of pericardium,
